info/source_file,info/source_line,landmark,location,orientation_in_landmark,ltr,sequence,sequence_junction,info/replicate,info/replicates,sample/pubmed_id,sample/tissue,sample/tissue_url,sample/clone,environment,source_name
data/10-2014/sites/BCL-2-6-18.sites,109,chr11,67149811,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,101,chr11,81885101,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,37,chr11,88311281,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,304,chr11,108281917,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,8,chr11,114453274,F,5p,,,1,3,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,181,chr11,114453274,F,5p,,,2,3,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,207,chr11,114453274,F,5p,,,3,3,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,206,chr11,118335372,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,303,chr12,4187817,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,82,chr12,49676094,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,335,chr12,56108077,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,162,chr12,56667662,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,224,chr12,57070554,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,169,chr12,101789046,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,168,chr12,113254146,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,78,chr12,120880267,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,13,chr12,121893951,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,120,chr12,123196342,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,354,chr13,28260440,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,410,chr13,37023268,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,393,chr13,41368888,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,343,chr13,60106463,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,390,chr13,72737310,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,77,chr13,75323585,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,175,chr14,21961428,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,171,chr14,23074350,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,62,chr14,51869437,F,5p,,,1,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,156,chr14,51869437,F,5p,,,2,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,36,chr14,81192370,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,143,chr15,50155397,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,267,chr15,63541570,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,371,chr15,63541572,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,182,chr15,64558739,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,388,chr15,89603022,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,145,chr15,100586668,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,89,chr16,4703767,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,185,chr16,21976997,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,328,chr16,27413903,F,5p,,,1,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,341,chr16,27413903,F,5p,,,2,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,377,chr16,28170756,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,266,chr16,30456619,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,49,chr16,57002640,F,5p,,,1,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,50,chr16,57002640,F,5p,,,2,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,110,chr16,88662135,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,176,chr16,88697287,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,54,chr17,18056668,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,426,chr17,43081276,R,3p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,116,chr17,44422113,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,57,chr17,44441954,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,178,chr17,61947284,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,80,chr17,62056292,F,5p,,,1,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,149,chr17,62056292,F,5p,,,2,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,209,chr17,63745005,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,125,chr17,75297427,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,406,chr17,76054878,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,135,chr17,76188398,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,150,chr17,78155705,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,523,chr17,80955733,F,5p,,,1,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,520,chr17,80955733,F,5p,,,2,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,47,chr17,81586082,F,5p,,,1,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,154,chr17,81586082,F,5p,,,2,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,100,chr17,81856739,R,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,48,chr18,2966682,R,5p,,,1,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,106,chr18,2966682,R,5p,,,2,2,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,259,chr18,50950237,F,5p,,,1,1,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,431,chr18,63128622,R,5p,,,1,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,432,chr18,63128622,R,5p,,,2,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,433,chr18,63128622,R,5p,,,3,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,434,chr18,63128622,R,5p,,,4,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,436,chr18,63128622,R,5p,,,5,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,437,chr18,63128622,R,5p,,,6,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,438,chr18,63128622,R,5p,,,7,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,439,chr18,63128622,R,5p,,,8,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,440,chr18,63128622,R,5p,,,9,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,441,chr18,63128622,R,5p,,,10,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,442,chr18,63128622,R,5p,,,11,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,443,chr18,63128622,R,5p,,,12,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,444,chr18,63128622,R,5p,,,13,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,445,chr18,63128622,R,5p,,,14,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,446,chr18,63128622,R,5p,,,15,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,447,chr18,63128622,R,5p,,,16,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,448,chr18,63128622,R,5p,,,17,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,449,chr18,63128622,R,5p,,,18,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,450,chr18,63128622,R,5p,,,19,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,451,chr18,63128622,R,5p,,,20,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,452,chr18,63128622,R,5p,,,21,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,453,chr18,63128622,R,5p,,,22,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,454,chr18,63128622,R,5p,,,23,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,455,chr18,63128622,R,5p,,,24,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,456,chr18,63128622,R,5p,,,25,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,457,chr18,63128622,R,5p,,,26,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,458,chr18,63128622,R,5p,,,27,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,459,chr18,63128622,R,5p,,,28,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,460,chr18,63128622,R,5p,,,29,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,461,chr18,63128622,R,5p,,,30,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,462,chr18,63128622,R,5p,,,31,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,463,chr18,63128622,R,5p,,,32,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,464,chr18,63128622,R,5p,,,33,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,465,chr18,63128622,R,5p,,,34,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,466,chr18,63128622,R,5p,,,35,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,467,chr18,63128622,R,5p,,,36,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,468,chr18,63128622,R,5p,,,37,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,469,chr18,63128622,R,5p,,,38,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,470,chr18,63128622,R,5p,,,39,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,471,chr18,63128622,R,5p,,,40,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,472,chr18,63128622,R,5p,,,41,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,473,chr18,63128622,R,5p,,,42,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,474,chr18,63128622,R,5p,,,43,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
data/10-2014/sites/BCL-2-6-18.sites,475,chr18,63128622,R,5p,,,44,78,26912621,"Primary CD4+ T cells (Bcl-2 transduced)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378543/,,"in vitro",Sunshine-2016-JVI
